MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,EBBETF0423,EDELAMC - EBBETF0423,      1109.71,      1108.50,      1109.99,      1108.50,      1109.03,                  6680607.17,6023,55,      1199.00,       830.90,NIFTY BHARAT BOND
N,EQ,EBBETF0425,EDELAMC - EBBETF0425,      1023.52,      1023.00,      1024.97,      1023.00,      1023.82,                   946997.36,925,48,      1101.00,       925.00,NIFTY BHARAT BOND
N,EQ,EBBETF0430,EDELAMC - EBBETF0430,      1132.46,      1132.46,      1133.99,      1131.51,      1133.83,                  7203826.31,6356,72,      1200.00,       991.10,NIFTY BHARAT BOND
N,EQ,EBBETF0431,EDELAMC - EBBETF0431,      1018.92,      1020.00,      1036.00,      1017.53,      1018.10,                  3920131.46,3850,74,      1036.00,       972.00,NIFTY BHARAT BOND
N,EQ,EQ30,EDEL ETF NIFTY 100 QUAL30,       402.00,       401.55,       401.55,       385.00,       401.55,                    28582.79,73,32,       402.00,       238.00,NIFTY QUALITY 30
N,EQ,GOLDBEES,NIP IND ETF GOLD BEES,        43.18,        44.80,        44.80,        42.60,        42.65,                186638256.99,4359914,14673,      3370.10,        30.10,GOLD
N,EQ,GOLDSHARE,UTI GOLD ETF,      4498.05,      4476.00,      4476.00,      4429.95,      4432.65,                  9494439.35,2135,414,      5374.80,      3333.60,GOLD
N,EQ,HBANKETF,HDFCAMC - HBANKETF,       304.39,       304.50,       304.50,       300.00,       303.75,                  4381935.45,14528,202,       306.15,       200.10,NIFTY BANK INDEX
N,EQ,HDFCMFGETF,HDFC GOLD ETF,      4427.75,      4406.00,      4406.00,      4378.00,      4381.70,                 42899273.30,9768,866,      5338.50,      3385.00,GOLD
N,EQ,HDFCNIFETF,HDFCAMC - HDFCNIFETF,      1422.95,      1420.30,      1420.30,      1407.40,      1413.82,                  1818297.47,1288,112,      1650.00,       850.00,NIFTY
N,EQ,HDFCSENETF,HDFCAMC - HDFCSENETF,      4900.00,      4858.95,      4898.99,      4769.00,      4879.00,                   823945.86,170,60,      5000.00,      2940.00,SENSEX
N,EQ,HNGSNGBEES,NIP IND ETF HANGSENG BEES,       346.07,       349.00,       365.00,       344.55,       361.52,                   881093.95,2494,128,      3284.00,       269.10,HANG SENG INDEX
N,EQ,IBMFNIFTY,IBULLSAMC - IBMFNIFTY,       135.88,       133.20,       134.89,       131.50,       134.17,                    52719.99,397,72,       144.87,        68.09,NIFTY 50
N,EQ,ICICI500,ICICIPRAMC - ICICI500,       182.94,       200.00,       200.00,       181.00,       182.29,                   231646.92,1273,105,       200.00,        88.02,S&P BSE 500 INDEX
N,EQ,ICICIALPLV,ICICIPRAMC - ICICIALPLV,       133.79,       133.22,       134.20,       132.92,       134.13,                   601621.50,4492,42,       147.25,        99.90,NIFTY ALPHA LOW-VOLATILITY 30 INDEX
N,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,        31.26,        30.86,        31.25,        30.70,        31.17,                  8558718.82,276579,5217,        35.05,        20.70,S&P BSE BHARAT 22 INDEX
N,EQ,ICICIBANKN,ICICIPRAMC - IPRU5008,       304.64,       310.00,       310.00,       300.45,       303.02,                  1110436.29,3677,279,       374.20,       164.32,NIFTY BANK
N,EQ,ICICIBANKP,ICICIPRAMC - ICICIBANKP,       167.72,       168.50,       169.00,       164.88,       166.60,                  4834324.09,29027,300,       188.00,        85.95,NIFTY PRIVATE BANK INDEX
N,EQ,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,        44.19,        42.40,        44.09,        40.20,        43.69,                  3525625.36,80487,1119,        54.10,        32.10,GOLD
N,EQ,ICICILIQ,ICICIPRAMC - ICICILIQ,       999.99,      1000.00,      1000.00,       999.99,       999.99,                 13909971.71,13910,40,      1050.00,       805.95,S&P BSE LIQUID RATE INDEX
N,EQ,ICICILOVOL,ICICI PR NIF LW VL 30 ETF,       109.98,       111.70,       111.70,       105.16,       110.37,                   578683.94,5292,261,       121.00,        61.00,NIFTY 100 LOW VOLATILITY 30 INDEX
N,EQ,ICICIM150,ICICIPRAMC - ICICIM150,        78.15,        78.00,        78.10,        76.75,        77.65,                   404217.82,5220,34,        78.77,        45.10,NIFTY MIDCAP 150
N,EQ,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,        75.93,        76.90,        76.90,        75.22,        75.69,                  6531502.76,86289,185,        81.90,        37.60,S&P BSE MIDCAP SELECT INDEX
N,EQ,ICICINF100,ICICI PRUD NIFTY 100 ETF,       147.01,       146.95,       147.00,       140.80,       144.81,                  1260966.25,8689,208,       154.80,        90.10,NIFTY 100
N,EQ,ICICINIFTY,ICICI PRUD NIFTY ETF,       143.44,       137.70,       143.20,       136.80,       142.88,                 10497038.16,73714,3978,       158.20,        81.31,NIFTY50
N,EQ,ICICINV20,ICICI PRUDENTIAL NV20 ETF,        68.66,        69.00,        69.60,        67.66,        68.91,                   413183.04,6038,335,        70.00,        32.89,NIFTY50 VALUE 20
N,EQ,ICICINXT50,ICICIPRAMC - ICICINXT50,        32.06,        32.88,        32.88,        31.89,        32.23,                   526862.84,16360,175,        33.47,        17.00,NIFTY NEXT 50 ETF
N,EQ,ICICISENSX,ICICI PRUD SENSEX ETF,       494.83,       494.00,       496.10,       491.25,       495.82,                   272408.78,551,79,       497.25,       290.00,SENSEX
N,EQ,ICICITECH,ICICIPRAMC - ICICITECH,       228.90,       229.55,       233.00,       227.33,       229.54,                  1173752.50,5116,66,       256.98,       158.95,NIFTY IT INDEX
N,EQ,IDBIGOLD,IDBI MF - IDBI GOLD ETF,      4542.40,      4546.50,      4549.00,      4511.00,      4520.55,                   912541.85,202,26,      5899.00,      3470.00,GOLD
N,EQ,IDFNIFTYET,IDFCAMC - IDFNIFTYET,       146.81,       144.35,       148.00,       144.35,       147.96,                     7953.73,55,13,       158.40,        86.00,NIFTY 50
N,EQ,INFRABEES,NIP IND ETF INFRA BEES,       375.00,       373.80,       379.97,       364.23,       371.05,                   347255.85,934,46,       389.00,       210.00,NIFTY INFRA
N,EQ,IVZINGOLD,INVESCO INDIA GOLD ETF,      4497.15,      4559.00,      4559.00,      4435.00,      4439.30,                  1208724.40,272,32,      5599.90,      3404.30,GOLD
N,EQ,IVZINNIFTY,INVESCO INDIA NIFTY ETF,      1450.85,      1440.00,      1451.70,      1437.60,      1450.20,                   200380.05,139,15,      1670.00,       778.00,NIFTY
N,EQ,JUNIORBEES,NIP IND ETF JUNIOR BEES,       331.43,       334.00,       334.00,       327.00,       331.52,                 17641084.25,53467,3309,       370.00,       180.40,NIFTY NEXT 50
N,EQ,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,       309.05,       336.90,       336.90,       304.51,       307.41,                 17943887.60,58438,790,       365.70,       167.00,NIFTY BANK
N,EQ,KOTAKGOLD,KOTAK GOLD ETF,       433.85,       430.95,       432.75,       428.55,       429.55,                 12384477.60,28757,897,       508.10,       285.00,GOLD
N,EQ,KOTAKNIFTY,KOTAK NIFTY ETF,       140.81,       140.64,       140.70,       139.50,       140.30,                 13517628.85,96531,542,       149.30,        81.01,NIFTY 50
N,EQ,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,        69.90,        70.80,        70.80,        69.20,        70.38,                   411474.76,5887,82,        72.45,        38.50,NIFTY50 VALUE 20
N,EQ,KOTAKPSUBK,KOTAK PSU BANK,       181.02,       191.90,       191.90,       170.20,       178.13,                  7263562.88,40946,687,       256.23,       105.50,NIFTY PSU BANK INDEX
N,EQ,LICNETFGSC,LICNAMC - LICNMFET,        22.06,        22.72,        22.72,        21.76,        22.13,                   309993.36,14017,97,        25.50,        17.60,GSEC 10 NSE INDEX
N,EQ,LICNETFN50,LICNAMC - LICNFENGP,       135.03,       138.90,       138.90,       132.01,       135.36,                   218552.68,1620,203,       152.00,        86.10,NIFTY 50
N,EQ,LICNETFSEN,LICNAMC - LICNFESGP,       493.90,       507.00,       581.00,       493.95,       508.17,                   370106.16,715,105,       588.00,       305.02,SENSEX
N,EQ,LICNFNHGP,LICNAMC - LICNFNHGP,       132.35,       135.50,       137.90,       132.50,       135.30,                    27612.18,205,46,       164.95,        77.00,LIC MF EXCHANGE TRADED FUND- NIFTY 100
N,EQ,LIQUIDBEES,NIP IND ETF LIQUID BEES,       999.99,      1002.40,      1002.40,       999.99,      1000.00,                993899314.43,993894,4012,      1009.90,       991.11,CALL MONEY SHORT TERM G-SECS & MONEY MARKET INSTR
N,EQ,LIQUIDETF,DSP LIQUID ETF,      1000.00,      1000.04,      1000.04,       999.99,      1000.00,                 12617019.42,12617,58,      1096.00,       810.90,NIFTY1D RATE INDEX
N,EQ,M100,MOST SHARES M100 ETF,        21.62,        21.68,        21.69,        21.21,        21.41,                  2625421.99,122385,567,        23.00,        11.80,NIFTY MIDCAP 100
N,EQ,M50,MOST SHARES M50 ETF,       132.74,       134.70,       134.70,       129.60,       133.06,                   527836.12,3991,53,       134.70,        75.30,NIFTY 50
N,EQ,MAESGETF,MIRAEAMC - MAESGETF,        23.15,        23.11,        23.14,        22.94,        23.13,                 30963225.66,1349623,84,        23.97,        22.00,NIFTY100 ESG SECTOR LEADERS TRI INDEX
N,EQ,MAN50ETF,MIRAEAMC - MAN50ETF,       137.83,       137.61,       137.72,       136.74,       137.70,                 22129501.49,160783,122,       140.00,        75.10,NIFTY 50
N,EQ,MANXT50,MIRAEAMC - MANXT50,       315.49,       314.13,       317.22,       312.52,       316.40,                  2469240.98,7829,114,       339.00,       151.00,NIFTY NEXT 50
N,EQ,N100,MOST SHARES N100 ETF,       912.32,       912.00,       912.00,       890.00,       891.97,                 39266190.68,43915,4618,      1010.50,       499.20,NASDAQ100
N,EQ,NCPSESDL24,NIPPON INDIA- NIMFXX,       102.80,       103.09,       103.09,       102.95,       103.05,                    52197.53,507,5,       123.26,       102.22,NIFTY CPSE BOND PLUS SDL SEP 2024 50:50 INDEX
N,EQ,NETF,TATAAML - NETF,       163.90,       164.36,       164.36,       149.00,       163.87,                    36592.35,228,52,       164.36,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        60.84,        61.00,        62.90,        59.20,        62.49,                   700638.16,11476,118,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        32.00,        33.00,        33.90,        31.12,        32.00,                    84998.82,2703,51,        34.00,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        22.90,        23.00,        23.00,        22.70,        22.93,                  2838954.35,124028,788,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.38,        22.38,        22.40,        22.34,        22.38,                   518567.48,23190,57,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        78.23,        78.23,        78.23,        76.61,        77.23,                  5394404.20,69701,555,        79.30,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       135.30,       142.00,       142.00,       133.07,       138.20,                   138757.94,1006,72,       144.00,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        70.81,        71.30,        71.30,        70.40,        71.00,                   490593.84,6935,43,       583.49,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       144.41,       154.00,       154.00,       143.00,       143.82,                221093064.68,1541066,9803,      1294.32,        81.00,NIFTY 50
N,EQ,NIFTYEES,EDELWEISS ETF - NIFTY 50,     16900.00,     16310.00,     16500.00,     16300.00,     16366.66,                   114310.00,7,7,     17350.00,      7500.90,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       157.99,       159.00,       163.14,       155.83,       158.23,                   101687.87,638,32,       190.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        20.21,        21.40,        21.40,        19.40,        19.90,                 18938949.50,959649,1863,       286.00,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2144.65,      2134.80,      2134.80,      2122.00,      2123.00,                  1776839.50,835,84,      2522.40,      1620.00,GOLD
N,EQ,QNIFTY,QUANTUM NIFTY ETF,      1398.00,      1392.00,      1392.00,      1388.00,      1388.70,                    23639.40,17,5,      1406.00,       771.31,NIFTY 50
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       230.12,       228.00,       230.00,       227.45,       228.36,                    64630.36,282,32,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       169.48,       170.00,       171.99,       167.01,       168.84,                   126599.87,755,25,       171.99,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       119.51,       119.30,       120.94,       118.50,       120.94,                   123557.78,1030,48,       120.95,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       202.46,       202.50,       204.99,       202.50,       204.97,                     2454.78,12,5,       241.70,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4437.40,      4416.45,      4419.00,      4375.00,      4385.75,                 38742731.40,8816,1451,      5135.75,      3380.00,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       139.94,       140.00,       140.00,       138.73,       139.50,                 26777527.59,192696,1055,       149.80,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       305.17,       305.00,       305.13,       300.94,       303.94,                 12628212.20,41714,861,       335.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       328.35,       328.00,       329.99,       324.11,       329.56,                  2959054.46,9053,253,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       335.90,       337.00,       337.98,       333.02,       337.25,                   131557.91,391,27,       347.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       308.20,       307.95,       307.95,       303.49,       304.25,                    69479.32,228,22,       308.20,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       328.42,       329.00,       329.05,       325.65,       328.99,                   405489.40,1234,45,       349.89,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1442.91,      1435.00,      1444.14,      1427.25,      1434.60,                   511016.48,356,48,      1480.00,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       489.65,       489.85,       494.00,       479.25,       487.91,                  2271378.81,4704,238,       501.00,       301.00,SENSEX
N,EQ,UTISXN50,UTIAMC - UTISXN50,       353.20,       363.79,       363.79,       340.07,       352.84,                    11764.87,34,8,       390.40,       190.67,BSE SENSEX NEXT 50
