MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,ICICINXT50,ICICIPRAMC - ICICINXT50,        32.33,        32.33,        32.70,        31.10,        32.52,                   295492.73,9095,248,        33.47,        17.00,NIFTY NEXT 50 ETF
N,EQ,ICICISENSX,ICICI PRUD SENSEX ETF,       495.65,       490.00,       499.69,       488.00,       499.12,                  1300914.22,2613,89,       499.75,       290.00,SENSEX
N,EQ,ICICITECH,ICICIPRAMC - ICICITECH,       227.38,       227.00,       234.10,       225.05,       228.33,                  3869914.70,16990,68,       256.98,       158.95,NIFTY IT INDEX
N,EQ,IDBIGOLD,IDBI MF - IDBI GOLD ETF,      4530.15,      4578.65,      4578.65,      4501.00,      4513.35,                   402250.10,89,36,      5899.00,      3500.00,GOLD
N,EQ,IDFNIFTYET,IDFCAMC - IDFNIFTYET,       145.74,       145.74,       149.00,       140.70,       143.21,                   143588.35,1007,70,       158.40,        86.00,NIFTY 50
N,EQ,INFRABEES,NIP IND ETF INFRA BEES,       373.01,       373.00,       379.98,       373.00,       378.97,                   241699.44,642,39,       389.00,       210.00,NIFTY INFRA
N,EQ,IVZINGOLD,INVESCO INDIA GOLD ETF,      4442.00,      4411.00,      4449.00,      4401.00,      4405.60,                   190106.60,43,18,      5599.90,      3411.00,GOLD
N,EQ,IVZINNIFTY,INVESCO INDIA NIFTY ETF,      1444.75,      1450.40,      1462.10,      1450.40,      1461.80,                    36477.35,25,8,      1670.00,       778.00,NIFTY
N,EQ,JUNIORBEES,NIP IND ETF JUNIOR BEES,       332.59,       342.00,       342.00,       330.50,       335.60,                 21324987.77,63688,3490,       370.00,       180.40,NIFTY NEXT 50
N,EQ,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,       307.75,       309.00,       311.08,       308.97,       309.74,                  3607179.60,11637,647,       365.70,       167.00,NIFTY BANK
N,EQ,KOTAKGOLD,KOTAK GOLD ETF,       429.65,       431.95,       432.75,       427.15,       427.75,                 17862214.30,41585,965,       508.10,       285.00,GOLD
N,EQ,KOTAKNIFTY,KOTAK NIFTY ETF,       140.62,       140.66,       141.50,       140.66,       141.34,                  2933368.32,20795,419,       149.30,        81.01,NIFTY 50
N,EQ,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,        68.99,        69.90,        71.80,        69.90,        71.25,                  2430277.71,34278,112,        72.45,        38.50,NIFTY50 VALUE 20
N,EQ,KOTAKPSUBK,KOTAK PSU BANK,       180.62,       184.40,       184.99,       181.03,       182.75,                  4331214.32,23764,368,       256.23,       105.50,NIFTY PSU BANK INDEX
N,EQ,LICNETFGSC,LICNAMC - LICNMFET,        22.18,        22.84,        22.84,        21.76,        22.30,                   118883.71,5357,92,        25.50,        17.60,GSEC 10 NSE INDEX
N,EQ,LICNETFN50,LICNAMC - LICNFENGP,       134.76,       135.01,       137.80,       134.00,       136.29,                    97871.90,719,131,       152.00,        86.10,NIFTY 50
N,EQ,LICNETFSEN,LICNAMC - LICNFESGP,       500.00,       498.70,       523.80,       496.00,       500.00,                   132424.02,261,142,       588.00,       305.02,SENSEX
N,EQ,LICNFNHGP,LICNAMC - LICNFNHGP,       135.00,       138.00,       138.00,       132.20,       135.27,                   217088.12,1617,130,       164.95,        77.00,LIC MF EXCHANGE TRADED FUND- NIFTY 100
N,EQ,LIQUIDBEES,NIP IND ETF LIQUID BEES,      1000.00,      1000.00,      1000.01,       999.13,      1000.00,                949240205.71,949240,5018,      1009.90,       991.11,CALL MONEY SHORT TERM G-SECS & MONEY MARKET INSTR
N,EQ,LIQUIDETF,DSP LIQUID ETF,      1000.00,       999.99,      1000.01,       999.99,       999.99,                 52781012.51,52781,72,      1096.00,       810.90,NIFTY1D RATE INDEX
N,EQ,M100,MOST SHARES M100 ETF,        21.51,        21.57,        21.69,        21.40,        21.58,                  2214432.79,102576,596,        23.00,        11.80,NIFTY MIDCAP 100
N,EQ,M50,MOST SHARES M50 ETF,       132.18,       131.52,       135.00,       131.52,       132.71,                   107136.31,807,33,       135.00,        75.30,NIFTY 50
N,EQ,MAESGETF,MIRAEAMC - MAESGETF,        23.11,        23.80,        27.50,        22.53,        23.13,                   136629.85,5912,47,        27.50,        22.00,NIFTY100 ESG SECTOR LEADERS TRI INDEX
N,EQ,MAN50ETF,MIRAEAMC - MAN50ETF,       138.09,       142.23,       143.80,       137.70,       138.55,                 21054672.47,151912,47,       143.80,        75.10,NIFTY 50
N,EQ,MANXT50,MIRAEAMC - MANXT50,       317.16,       317.85,       319.04,       317.85,       318.90,                   806971.88,2530,18,       339.00,       151.00,NIFTY NEXT 50
N,EQ,N100,MOST SHARES N100 ETF,       896.99,       909.95,       910.00,       897.00,       898.95,                 14186096.13,15772,1200,      1010.50,       499.20,NASDAQ100
N,EQ,NCPSESDL24,NIPPON INDIA- NIMFXX,       103.00,        99.91,       103.09,        99.91,       103.09,                    41781.26,406,8,       123.26,        99.91,NIFTY CPSE BOND PLUS SDL SEP 2024 50:50 INDEX
N,EQ,NETF,TATAAML - NETF,       161.43,       165.40,       165.40,       160.10,       161.86,                   106356.30,650,56,       166.02,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        63.48,        65.30,        65.30,        62.00,        63.93,                   203174.54,3221,102,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        34.20,        34.60,        34.60,        33.40,        33.45,                    18687.58,550,39,        34.60,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        22.81,        23.00,        23.00,        22.72,        22.85,                  3850545.47,168607,1033,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.33,        25.00,        25.00,        22.31,        22.37,                   683290.86,30559,89,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        77.55,        78.00,        78.37,        77.56,        77.89,                  8640329.97,110716,600,        79.30,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       136.76,       140.00,       140.00,       138.00,       138.09,                    58580.77,421,34,       144.00,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        70.20,        75.00,        75.00,        70.10,        71.73,                   579532.69,8120,50,       583.49,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       143.93,       144.99,       145.70,       143.45,       144.32,                325067047.90,2254461,10098,      1294.32,        81.00,NIFTY 50
N,EQ,NIFTYEES,EDELWEISS ETF - NIFTY 50,     16603.55,     16500.00,     17494.95,     16500.00,     17092.95,                   255344.65,15,12,     17601.66,      7500.90,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       159.92,       164.71,       164.71,       157.15,       161.97,                    44250.40,275,29,       182.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        20.02,        20.12,        20.47,        19.95,        20.36,                 11509614.99,567171,1114,       286.00,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2124.30,      2129.80,      2149.95,      2109.00,      2116.75,                  1625853.15,768,107,      2522.40,      1620.00,GOLD
N,EQ,QNIFTY,QUANTUM NIFTY ETF,      1391.00,      1403.00,      1403.00,      1399.00,      1400.00,                   154018.00,110,6,      1406.00,       771.31,NIFTY 50
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       228.00,       229.87,       229.87,       226.01,       228.84,                   282102.09,1241,70,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       168.26,       171.90,       174.90,       167.10,       169.21,                   100378.39,592,46,       174.90,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       120.79,       122.70,       122.70,       119.10,       121.30,                   114626.24,947,56,       122.70,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       204.00,       207.90,       207.90,       202.00,       203.95,                    13366.85,66,10,       241.70,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4386.65,      4399.95,      5044.60,      4366.00,      4374.40,                 36383376.80,8199,1061,      5135.75,      3389.50,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       139.79,       148.20,       148.20,       139.70,       140.36,                 12945256.46,92363,1036,       149.80,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       304.55,       304.45,       306.72,       304.45,       305.74,                 70921743.60,232006,684,       335.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       328.71,       329.00,       332.00,       321.16,       331.84,                  1169543.17,3531,274,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       337.00,       342.00,       342.00,       336.50,       340.58,                    40409.97,119,32,       347.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       305.35,       306.24,       308.48,       306.24,       308.17,                    21871.19,71,11,       308.48,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       329.68,       330.00,       335.00,       329.95,       330.92,                   139151.30,420,36,       349.89,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1436.52,      1446.00,      1446.00,      1439.60,      1441.30,                   318997.86,221,28,      1480.00,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       488.00,       490.00,       494.99,       480.05,       492.23,                   222876.52,453,80,       501.00,       301.00,SENSEX
N,EQ,UTISXN50,UTIAMC - UTISXN50,       347.26,       343.27,       359.78,       343.27,       359.78,                    11091.54,31,11,       390.40,       190.67,BSE SENSEX NEXT 50
