MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,LICNETFGSC,LICNAMC - LICNMFET,        21.95,        22.06,        22.06,        21.80,        21.87,                   318505.01,14507,58,        25.50,        17.60,GSEC 10 NSE INDEX
N,EQ,LICNETFN50,LICNAMC - LICNFENGP,       133.95,       133.95,       138.90,       130.60,       132.87,                   262391.64,1957,142,       152.00,        86.10,NIFTY 50
N,EQ,LICNETFSEN,LICNAMC - LICNFESGP,       460.00,       469.20,       475.00,       460.15,       465.10,                    29611.29,63,24,       588.00,       305.02,SENSEX
N,EQ,LICNFNHGP,LICNAMC - LICNFNHGP,       132.00,       135.50,       138.00,       128.60,       131.78,                   182263.15,1373,73,       164.95,        77.00,LIC MF EXCHANGE TRADED FUND- NIFTY 100
N,EQ,LIQUIDBEES,NIP IND ETF LIQUID BEES,       999.99,      1002.39,      1002.39,       999.99,      1000.00,                852754760.97,852751,5025,      1009.90,       991.11,CALL MONEY SHORT TERM G-SECS & MONEY MARKET INSTR
N,EQ,LIQUIDETF,DSP LIQUID ETF,      1000.00,      1000.00,      1000.01,       999.99,      1000.00,                 21441060.39,21441,114,      1096.00,       810.90,NIFTY1D RATE INDEX
N,EQ,M100,MOST SHARES M100 ETF,        20.85,        20.88,        21.24,        20.61,        21.11,                  3749525.33,178997,807,        22.00,        11.80,NIFTY MIDCAP 100
N,EQ,M50,MOST SHARES M50 ETF,       129.10,       129.10,       130.31,       129.05,       129.89,                   602980.27,4648,45,       131.00,        75.30,NIFTY 50
N,EQ,MAESGETF,MIRAEAMC - MAESGETF,        22.48,        22.62,        22.72,        22.56,        22.61,                   205910.58,9107,15,        23.00,        22.00,NIFTY100 ESG SECTOR LEADERS TRI INDEX
N,EQ,MAN50ETF,MIRAEAMC - MAN50ETF,       134.16,       134.49,       135.04,       134.40,       135.00,                   762182.49,5660,49,       135.04,        75.10,NIFTY 50
N,EQ,MANXT50,MIRAEAMC - MANXT50,       310.67,       313.88,       313.88,       310.48,       312.16,                   671157.59,2152,36,       339.00,       151.00,NIFTY NEXT 50
N,EQ,N100,MOST SHARES N100 ETF,       910.13,       910.13,       917.00,       910.01,       911.63,                 17380670.22,19069,826,      1010.50,       499.20,NASDAQ100
N,EQ,NCPSESDL24,NIPPON INDIA- NIMFXX,       102.75,       102.77,       102.89,       102.71,       102.82,                    77820.56,757,7,       123.26,       102.22,NIFTY CPSE BOND PLUS SDL SEP 2024 50:50 INDEX
N,EQ,NETF,TATAAML - NETF,       155.62,       148.00,       160.00,       148.00,       156.31,                   123386.96,792,75,       160.00,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        58.52,        58.50,        60.00,        58.12,        59.86,                  1451872.23,24507,113,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        31.99,        31.70,        32.75,        31.00,        31.95,                    21519.08,679,32,        34.00,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        22.36,        22.40,        22.75,        22.26,        22.44,                  4688744.56,209038,826,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.32,        22.34,        22.38,        22.28,        22.32,                   300706.80,13470,110,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        76.58,        76.58,        77.37,        76.04,        76.97,                  3917007.51,50904,672,        79.30,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       133.66,       133.66,       135.41,       130.01,       134.94,                    33693.03,253,48,       136.99,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        69.00,        69.10,        69.62,        68.93,        69.15,                   151955.81,2196,42,       586.96,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       140.12,       143.20,       143.20,       139.95,       141.27,                162139308.28,1151089,7834,      1294.32,        81.00,NIFTY 50
N,EQ,NIFTYEES,EDELWEISS ETF - NIFTY 50,     16852.66,     16850.00,     17068.00,     16500.00,     16701.00,                   117475.00,7,6,     17068.00,      7500.90,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       155.85,       156.95,       159.00,       153.71,       159.00,                    68208.11,436,37,       190.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        18.36,        18.67,        19.00,        17.75,        18.73,                 13229404.76,716945,1183,       299.99,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2139.10,      2149.75,      2159.80,      2139.00,      2140.05,                   488178.25,228,41,      2522.40,      1620.00,GOLD
N,EQ,QNIFTY,QUANTUM NIFTY ETF,      1360.00,      1367.00,      1369.00,      1365.00,      1367.00,                    31439.00,23,9,      1406.00,       771.31,NIFTY 50
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       224.06,       224.00,       225.88,       222.25,       223.84,                   253247.28,1131,47,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       163.25,       166.40,       166.99,       162.16,       165.99,                   199881.29,1215,32,       167.99,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       117.34,       118.90,       118.90,       117.51,       118.28,                   187690.75,1589,67,       118.90,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       202.48,       204.99,       204.99,       201.50,       202.15,                   107610.11,530,18,       240.42,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4416.10,      4409.00,      4425.05,      4400.00,      4410.85,                 39495052.10,8955,1033,      5135.75,      3380.00,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       136.21,       138.50,       138.50,       136.35,       137.47,                  9692649.46,70800,872,       143.90,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       294.04,       294.00,       301.00,       294.00,       299.87,                 29541326.04,99300,1466,       335.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       324.05,       314.30,       326.48,       314.30,       324.74,                  3443752.04,10610,265,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       326.67,       329.90,       330.00,       326.00,       328.00,                    89031.72,271,25,       347.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       294.37,       297.15,       303.05,       296.88,       302.10,                    33450.34,112,19,       303.05,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       323.82,       330.15,       331.00,       316.75,       324.64,                   326488.88,1013,44,       349.89,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1403.40,      1406.00,      1418.58,      1404.20,      1416.25,                  3581408.70,2536,37,      1480.00,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       480.23,       477.70,       485.00,       475.00,       476.30,                   184918.23,387,43,       487.40,       301.00,SENSEX
N,EQ,UTISXN50,UTIAMC - UTISXN50,       348.82,       345.00,       361.95,       345.00,       359.97,                    22480.45,63,21,       390.40,       190.67,BSE SENSEX NEXT 50
