MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,HBANKETF,HDFCAMC - HBANKETF,       308.35,       309.08,       312.15,       309.08,       311.77,                  2281923.73,7333,157,       312.15,       200.10,NIFTY BANK INDEX
N,EQ,HDFCMFGETF,HDFC GOLD ETF,      4487.10,      4487.00,      4488.40,      4461.10,      4482.35,                 46336947.65,10357,812,      5338.50,      3500.05,GOLD
N,EQ,HDFCNIFETF,HDFCAMC - HDFCNIFETF,      1454.19,      1469.50,      1474.55,      1458.20,      1471.09,                  2083945.73,1419,110,      1650.00,       850.00,NIFTY
N,EQ,HDFCSENETF,HDFCAMC - HDFCSENETF,      5104.83,      5106.00,      5180.00,      5009.01,      5048.73,                  2581216.96,507,77,      5180.00,      2940.00,SENSEX
N,EQ,HNGSNGBEES,NIP IND ETF HANGSENG BEES,       337.24,       335.10,       343.89,       331.01,       335.21,                   347490.42,1032,92,       391.60,       269.10,HANG SENG INDEX
N,EQ,IBMFNIFTY,IBULLSAMC - IBMFNIFTY,       138.39,       142.54,       143.60,       138.05,       139.47,                   216538.92,1543,165,       148.00,        68.09,NIFTY 50
N,EQ,ICICI500,ICICIPRAMC - ICICI500,       186.49,       187.00,       188.50,       186.23,       187.01,                   884699.91,4708,105,       216.90,        88.02,S&P BSE 500 INDEX
N,EQ,ICICIALPLV,ICICIPRAMC - ICICIALPLV,       137.92,       137.92,       139.00,       137.05,       137.37,                    70023.91,508,24,       147.25,        99.90,NIFTY ALPHA LOW-VOLATILITY 30 INDEX
N,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,        31.76,        32.00,        32.00,        31.51,        31.71,                 16076149.09,505931,8649,        35.05,        20.70,S&P BSE BHARAT 22 INDEX
N,EQ,ICICIBANKN,ICICIPRAMC - IPRU5008,       305.94,       307.90,       311.80,       307.90,       310.48,                  1476385.87,4760,330,       360.00,       164.32,NIFTY BANK
N,EQ,ICICIBANKP,ICICIPRAMC - ICICIBANKP,       168.15,       169.00,       171.00,       168.46,       170.83,                  5112333.02,30012,780,       188.00,        85.95,NIFTY PRIVATE BANK INDEX
N,EQ,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,        44.75,        44.06,        44.99,        44.06,        44.61,                  4197891.55,94226,840,        54.10,        34.30,GOLD
N,EQ,ICICILIQ,ICICIPRAMC - ICICILIQ,       999.99,      1000.04,      1000.04,       999.50,       999.99,                 28866977.06,28867,52,      1050.00,       805.95,S&P BSE LIQUID RATE INDEX
N,EQ,ICICILOVOL,ICICI PR NIF LW VL 30 ETF,       113.44,       119.70,       119.70,       112.57,       113.12,                 10613098.39,93602,322,       122.00,        61.00,NIFTY 100 LOW VOLATILITY 30 INDEX
N,EQ,ICICIM150,ICICIPRAMC - ICICIM150,        78.67,        78.82,        79.30,        78.31,        78.73,                   109551.14,1391,46,        79.70,        45.10,NIFTY MIDCAP 150
N,EQ,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,        77.46,        77.85,        78.49,        77.20,        77.56,                   843567.41,10861,131,        84.40,        37.60,S&P BSE MIDCAP SELECT INDEX
N,EQ,ICICINF100,ICICI PRUD NIFTY 100 ETF,       150.96,       161.50,       161.50,       150.02,       151.34,                   396218.21,2627,126,       161.50,        90.10,NIFTY 100
N,EQ,ICICINIFTY,ICICI PRUD NIFTY ETF,       147.11,       148.80,       148.80,       146.60,       147.56,                 12382366.71,83896,2660,       168.00,        81.31,NIFTY50
N,EQ,ICICINV20,ICICI PRUDENTIAL NV20 ETF,        71.48,        73.50,        74.25,        71.00,        71.24,                   402279.72,5637,319,        74.25,        32.89,NIFTY50 VALUE 20
N,EQ,ICICINXT50,ICICIPRAMC - ICICINXT50,        32.78,        33.97,        33.97,        32.40,        32.73,                   604426.98,18465,168,        33.97,        17.00,NIFTY NEXT 50 ETF
N,EQ,ICICISENSX,ICICI PRUD SENSEX ETF,       508.66,       508.70,       554.40,       508.70,       512.00,                  1110867.74,2167,97,       554.40,       290.00,SENSEX
N,EQ,ICICITECH,ICICIPRAMC - ICICITECH,       242.85,       245.00,       245.95,       242.35,       244.27,                 23833046.09,97208,129,       256.98,       158.95,NIFTY IT INDEX
N,EQ,IDBIGOLD,IDBI MF - IDBI GOLD ETF,      4612.75,      4556.05,      4645.00,      4556.05,      4621.30,                   362542.35,79,38,      5899.00,      3537.00,GOLD
N,EQ,IDFNIFTYET,IDFCAMC - IDFNIFTYET,       141.64,       145.88,       145.88,       138.33,       141.33,                    96008.25,676,69,       158.40,        86.00,NIFTY 50
N,EQ,INFRABEES,NIP IND ETF INFRA BEES,       380.20,       388.00,       390.90,       375.80,       377.74,                   416606.12,1090,55,       390.90,       210.00,NIFTY INFRA
N,EQ,IVZINGOLD,INVESCO INDIA GOLD ETF,      4552.10,      4645.00,      4688.70,      4550.00,      4585.00,                   274655.35,60,15,      5599.90,      3411.00,GOLD
N,EQ,IVZINNIFTY,INVESCO INDIA NIFTY ETF,      1485.00,      1500.00,      1500.00,      1486.55,      1487.20,                    23839.90,16,6,      1670.00,       778.00,NIFTY
N,EQ,JUNIORBEES,NIP IND ETF JUNIOR BEES,       338.36,       347.00,       347.00,       335.99,       338.34,                 43529937.32,128759,7347,       370.00,       180.40,NIFTY NEXT 50
N,EQ,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,       311.29,       313.80,       315.68,       312.75,       315.39,                 12601754.82,40096,742,       365.70,       167.00,NIFTY BANK
N,EQ,KOTAKGOLD,KOTAK GOLD ETF,       439.85,       439.70,       439.70,       437.30,       437.95,                 17500100.85,39950,849,       508.10,       285.00,GOLD
N,EQ,KOTAKNIFTY,KOTAK NIFTY ETF,       144.43,       144.90,       146.05,       144.33,       144.91,                 12337906.99,85076,595,       146.05,        81.01,NIFTY 50
N,EQ,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,        72.98,        71.10,        76.00,        71.10,        72.79,                   866986.23,11799,118,        76.00,        38.50,NIFTY50 VALUE 20
N,EQ,KOTAKPSUBK,KOTAK PSU BANK,       171.78,       175.00,       175.90,       173.00,       175.05,                  2863220.65,16401,324,       253.90,       105.50,NIFTY PSU BANK INDEX
N,EQ,LICNETFGSC,LICNAMC - LICNMFET,        21.97,        21.82,        22.10,        21.82,        21.98,                   170746.97,7761,87,        25.50,        17.60,GSEC 10 NSE INDEX
N,EQ,LICNETFN50,LICNAMC - LICNFENGP,       140.72,       143.55,       143.55,       137.60,       138.35,                   160211.50,1150,100,       152.00,        86.10,NIFTY 50
N,EQ,LICNETFSEN,LICNAMC - LICNFESGP,       487.95,       489.95,       498.99,       483.70,       491.10,                   179019.70,365,66,       588.00,       305.02,SENSEX
N,EQ,LICNFNHGP,LICNAMC - LICNFNHGP,       140.70,       141.00,       141.97,       138.10,       138.10,                    30652.78,221,28,       164.95,        77.00,LIC MF EXCHANGE TRADED FUND- NIFTY 100
N,EQ,LIQUIDBEES,NIP IND ETF LIQUID BEES,       999.99,      1002.40,      1002.40,       999.13,      1000.00,                861164742.08,861163,6064,      1009.90,       991.11,CALL MONEY SHORT TERM G-SECS & MONEY MARKET INSTR
N,EQ,LIQUIDETF,DSP LIQUID ETF,       999.99,       999.00,      1000.04,       999.00,      1000.00,                 29304691.27,29305,132,      1096.00,       810.90,NIFTY1D RATE INDEX
N,EQ,M100,MOST SHARES M100 ETF,        21.56,        22.10,        22.10,        21.53,        21.63,                   915271.94,42267,467,        23.00,        11.80,NIFTY MIDCAP 100
N,EQ,M50,MOST SHARES M50 ETF,       135.78,       136.72,       136.72,       135.11,       135.73,                   247219.34,1821,36,       136.72,        75.30,NIFTY 50
N,EQ,MAESGETF,MIRAEAMC - MAESGETF,        23.92,        24.00,        24.01,        23.87,        23.99,                   151970.56,6344,47,        27.50,        22.00,NIFTY100 ESG SECTOR LEADERS TRI INDEX
N,EQ,MAN50ETF,MIRAEAMC - MAN50ETF,       141.53,       142.08,       142.57,       141.56,       142.12,                  6183169.28,43476,481,       150.27,        75.10,NIFTY 50
N,EQ,MANXT50,MIRAEAMC - MANXT50,       321.03,       323.00,       323.00,       319.61,       321.57,                  1092074.43,3402,56,       339.00,       151.00,NIFTY NEXT 50
N,EQ,N100,MOST SHARES N100 ETF,       923.94,       938.90,       938.90,       930.00,       934.24,                 64337427.11,68866,1667,      1010.50,       499.20,NASDAQ100
N,EQ,NCPSESDL24,NIPPON INDIA- NIMFXX,       103.01,       102.95,       103.02,       102.95,       102.95,                    16576.44,161,6,       123.26,        99.91,NIFTY CPSE BOND PLUS SDL SEP 2024 50:50 INDEX
N,EQ,NETF,TATAAML - NETF,       166.95,       168.75,       168.75,       168.75,       168.75,                     9787.50,58,19,       168.87,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        63.34,        63.94,        64.00,        62.61,        63.14,                  7672553.63,121610,121,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        34.93,        35.97,        35.97,        33.03,        34.60,                    37635.34,1108,76,        39.65,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        24.32,        24.50,        24.63,        24.35,        24.47,                  7069942.03,288532,1706,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.39,        22.35,        22.42,        22.35,        22.42,                   837546.20,37383,128,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        78.90,        79.20,        79.50,        78.21,        78.65,                  6624804.06,84178,562,        79.96,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       143.98,       147.00,       147.00,       140.50,       144.99,                   146424.93,1025,85,       159.90,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        73.12,        74.00,        74.23,        71.60,        73.27,                   798385.69,10837,77,        85.00,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       147.78,       148.40,       148.95,       148.10,       148.77,                243586233.57,1639088,15125,       159.00,        81.00,NIFTY 50
N,EQ,NIFTYEES,EDELWEISS ETF - NIFTY 50,     17700.00,     17000.01,     17896.00,     17000.01,     17896.00,                   105639.01,6,6,     17910.00,      7500.90,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       164.00,       165.00,       165.80,       153.63,       165.01,                   330358.58,2060,76,       182.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        19.15,        19.35,        19.58,        19.05,        19.36,                  6482864.44,334527,744,        28.40,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2178.00,      2183.95,      2184.80,      2164.80,      2167.95,                  1530298.10,706,94,      2522.40,      1700.00,GOLD
N,EQ,QNIFTY,QUANTUM NIFTY ETF,      1420.85,      1436.00,      1441.00,      1436.00,      1441.00,                     5755.00,4,4,      1441.00,       771.31,NIFTY 50
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       243.25,       247.96,       247.96,       239.50,       244.39,                   390951.34,1602,84,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       170.29,       168.10,       174.00,       168.10,       173.31,                   436253.63,2546,62,       174.90,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       123.96,       123.99,       124.99,       123.40,       124.53,                   220039.11,1769,71,       127.68,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       203.00,       203.00,       204.55,       202.08,       202.10,                    80135.89,396,27,       241.70,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4486.65,      4480.00,      4487.80,      4462.50,      4484.25,                 69203629.80,15465,1645,      5135.75,      3450.60,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       143.90,       145.14,       145.14,       143.84,       144.57,                 14314560.02,99145,1006,       151.00,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       308.25,       310.00,       312.07,       309.21,       311.60,                 16157055.68,51906,746,       330.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       333.81,       334.00,       336.29,       331.01,       332.85,                  5813543.92,17448,256,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       352.46,       358.20,       360.00,       349.38,       352.78,                    36718.02,104,31,       360.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       309.49,       309.64,       314.03,       309.64,       312.58,                    90350.98,289,35,       323.51,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       334.52,       337.00,       337.00,       333.45,       335.80,                    90306.64,270,17,       375.00,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1480.00,      1487.45,      1490.95,      1483.00,      1485.00,                  3508030.68,2359,56,      1490.95,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       506.22,       510.00,       510.00,       505.00,       505.95,                   580931.90,1149,36,       510.00,       301.00,SENSEX
N,EQ,UTISXN50,UTIAMC - UTISXN50,       368.40,       379.80,       385.00,       352.25,       373.45,                    51487.37,141,39,       395.00,       190.67,BSE SENSEX NEXT 50
