MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,ICICIM150,ICICIPRAMC - ICICIM150,        78.80,        79.20,        79.70,        79.00,        79.16,                   366174.94,4618,37,        79.70,        45.10,NIFTY MIDCAP 150
N,EQ,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,        78.22,        79.41,        79.41,        78.00,        78.14,                   427671.43,5427,143,        84.40,        37.60,S&P BSE MIDCAP SELECT INDEX
N,EQ,ICICINF100,ICICI PRUD NIFTY 100 ETF,       148.08,       148.90,       149.80,       148.45,       148.87,                   259593.00,1744,94,       160.40,        90.10,NIFTY 100
N,EQ,ICICINIFTY,ICICI PRUD NIFTY ETF,       144.83,       136.70,       166.60,       136.70,       145.47,                 12788002.92,87988,3394,       166.60,        81.31,NIFTY50
N,EQ,ICICINV20,ICICI PRUDENTIAL NV20 ETF,        69.91,        71.70,        71.70,        69.00,        69.96,                   268267.70,3829,331,        71.70,        32.89,NIFTY50 VALUE 20
N,EQ,ICICINXT50,ICICIPRAMC - ICICINXT50,        32.61,        33.70,        33.70,        26.00,        32.47,                   375181.30,11473,176,        33.70,        17.00,NIFTY NEXT 50 ETF
N,EQ,ICICISENSX,ICICI PRUD SENSEX ETF,       500.85,       502.00,       506.70,       497.00,       505.98,                   415318.42,824,69,       506.70,       290.00,SENSEX
N,EQ,ICICITECH,ICICIPRAMC - ICICITECH,       229.86,       229.55,       231.07,       229.41,       230.24,                  1786514.67,7765,62,       256.98,       158.95,NIFTY IT INDEX
N,EQ,IDBIGOLD,IDBI MF - IDBI GOLD ETF,      4578.45,      4578.45,      4578.45,      4547.00,      4572.20,                   433977.45,95,31,      5899.00,      3500.00,GOLD
N,EQ,IDFNIFTYET,IDFCAMC - IDFNIFTYET,       142.36,       144.95,       144.95,       142.15,       142.76,                    11367.85,79,23,       158.40,        86.00,NIFTY 50
N,EQ,INFRABEES,NIP IND ETF INFRA BEES,       381.18,       384.00,       384.15,       379.62,       381.94,                   441217.62,1153,33,       389.00,       210.00,NIFTY INFRA
N,EQ,IVZINGOLD,INVESCO INDIA GOLD ETF,      4458.00,      4514.00,      4540.00,      4461.00,      4526.85,                   329471.90,73,10,      5599.90,      3411.00,GOLD
N,EQ,JUNIORBEES,NIP IND ETF JUNIOR BEES,       334.65,       343.00,       343.00,       331.00,       333.65,                 25392740.23,75821,2601,       370.00,       180.40,NIFTY NEXT 50
N,EQ,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,       309.16,       309.50,       311.50,       308.48,       310.59,                 65968412.86,212558,1847,       365.70,       167.00,NIFTY BANK
N,EQ,KOTAKGOLD,KOTAK GOLD ETF,       435.90,       434.05,       439.05,       433.25,       438.30,                 16753847.20,38380,830,       508.10,       285.00,GOLD
N,EQ,KOTAKNIFTY,KOTAK NIFTY ETF,       142.32,       142.92,       143.23,       142.46,       143.00,                 26085925.98,182534,452,       149.30,        81.01,NIFTY 50
N,EQ,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,        70.87,        71.20,        72.19,        70.71,        71.27,                   722951.55,10151,115,        72.45,        38.50,NIFTY50 VALUE 20
N,EQ,KOTAKPSUBK,KOTAK PSU BANK,       178.21,       177.95,       181.28,       173.15,       175.64,                  5684756.26,31918,620,       256.23,       105.50,NIFTY PSU BANK INDEX
N,EQ,LICNETFGSC,LICNAMC - LICNMFET,        22.11,        22.39,        22.39,        22.00,        22.03,                   192552.59,8732,79,        25.50,        17.60,GSEC 10 NSE INDEX
N,EQ,LICNETFN50,LICNAMC - LICNFENGP,       136.40,       140.90,       150.00,       136.25,       139.44,                   416471.34,2985,349,       152.00,        86.10,NIFTY 50
N,EQ,LICNETFSEN,LICNAMC - LICNFESGP,       489.50,       491.00,       509.90,       481.10,       492.72,                    81013.24,164,85,       588.00,       305.02,SENSEX
N,EQ,LICNFNHGP,LICNAMC - LICNFNHGP,       144.08,       143.96,       143.96,       138.15,       142.97,                   106149.19,743,41,       164.95,        77.00,LIC MF EXCHANGE TRADED FUND- NIFTY 100
N,EQ,LIQUIDBEES,NIP IND ETF LIQUID BEES,      1000.00,      1002.39,      1002.39,       999.99,      1000.00,               1070939876.69,1070935,3974,      1009.90,       991.11,CALL MONEY SHORT TERM G-SECS & MONEY MARKET INSTR
N,EQ,LIQUIDETF,DSP LIQUID ETF,       999.99,       999.55,      1000.04,       999.00,       999.99,                 15719949.77,15720,81,      1096.00,       810.90,NIFTY1D RATE INDEX
N,EQ,M100,MOST SHARES M100 ETF,        21.75,        21.89,        21.95,        21.62,        21.90,                  1851174.06,84613,343,        23.00,        11.80,NIFTY MIDCAP 100
N,EQ,M50,MOST SHARES M50 ETF,       133.98,       134.00,       134.92,       133.68,       134.05,                    58770.57,438,25,       135.40,        75.30,NIFTY 50
N,EQ,MAESGETF,MIRAEAMC - MAESGETF,        23.42,        24.12,        24.12,        23.00,        23.57,                   121190.71,5144,38,        27.50,        22.00,NIFTY100 ESG SECTOR LEADERS TRI INDEX
N,EQ,MAN50ETF,MIRAEAMC - MAN50ETF,       139.71,       139.00,       140.45,       139.00,       140.29,                 24178550.23,172586,165,       143.80,        75.10,NIFTY 50
N,EQ,MANXT50,MIRAEAMC - MANXT50,       319.87,       319.48,       321.00,       318.70,       319.45,                  1394883.15,4366,52,       339.00,       151.00,NIFTY NEXT 50
N,EQ,N100,MOST SHARES N100 ETF,       916.54,       971.50,       971.50,       914.00,       918.75,                 32229945.27,35118,2272,      1010.50,       499.20,NASDAQ100
N,EQ,NCPSESDL24,NIPPON INDIA- NIMFXX,       102.95,       102.87,       102.94,       102.87,       102.94,                  1546293.00,15022,4,       123.26,        99.91,NIFTY CPSE BOND PLUS SDL SEP 2024 50:50 INDEX
N,EQ,NETF,TATAAML - NETF,       166.00,       166.48,       166.48,       153.04,       165.93,                    63547.37,384,54,       166.48,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        63.43,        65.33,        66.89,        63.45,        63.60,                   595739.89,9206,154,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        34.65,        34.00,        35.50,        34.00,        34.50,                    64561.85,1868,42,        37.70,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        23.04,        23.11,        23.14,        22.85,        23.06,                  4716143.59,204836,1044,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.37,        22.37,        22.38,        22.32,        22.32,                   789128.06,35304,132,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        79.40,        79.40,        79.93,        78.90,        79.34,                  4154126.03,52219,658,        79.93,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       142.00,       142.00,       159.90,       134.10,       145.50,                   429296.52,2985,183,       159.90,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        72.05,        71.10,        72.74,        71.09,        72.15,                   172306.87,2379,40,       583.49,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       145.82,       154.80,       154.80,       145.56,       146.56,                163347650.50,1116175,7299,      1294.32,        81.00,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       160.70,       156.29,       164.49,       156.23,       163.99,                    97659.60,604,17,       182.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        19.79,        20.00,        20.00,        19.34,        19.40,                  8946012.09,456538,1082,       286.00,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2150.05,      2149.00,      2169.00,      2136.00,      2168.00,                   718868.30,333,100,      2522.40,      1620.00,GOLD
N,EQ,QNIFTY,QUANTUM NIFTY ETF,      1413.00,      1416.00,      1419.00,      1416.00,      1419.00,                    94875.00,67,3,      1419.00,       771.31,NIFTY 50
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       229.97,       235.00,       235.00,       229.02,       229.89,                   239580.42,1043,47,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       171.24,       171.90,       171.99,       169.39,       171.21,                   128974.34,755,30,       174.90,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       121.74,       122.00,       122.60,       121.65,       122.60,                   132938.10,1088,60,       122.90,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       202.99,       207.00,       207.00,       204.65,       204.69,                    50378.87,246,10,       241.70,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4445.25,      4445.95,      4480.00,      4432.75,      4471.95,                 27325769.40,6133,674,      5135.75,      3389.50,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       141.70,       150.20,       150.20,       141.58,       142.66,                 28355384.56,199233,943,       150.20,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       306.53,       306.49,       308.79,       305.00,       308.30,                165119248.23,535407,725,       335.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       333.13,       333.20,       334.64,       331.00,       331.82,                  7135757.00,21391,154,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       341.00,       345.00,       345.00,       338.64,       341.52,                   196455.55,575,31,       347.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       308.25,       307.95,       310.31,       306.68,       308.62,                    31181.25,101,21,       310.31,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       331.70,       333.00,       375.00,       330.96,       344.89,                  6282252.42,18439,57,       375.00,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1459.00,      1463.49,      1470.50,      1460.70,      1467.85,                   435067.06,297,35,      1480.00,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       495.13,       495.13,       499.85,       495.13,       497.40,                   230889.77,464,66,       501.00,       301.00,SENSEX
N,EQ,UTISXN50,UTIAMC - UTISXN50,       349.49,       357.00,       375.00,       357.00,       373.46,                   200032.69,548,41,       390.40,       190.67,BSE SENSEX NEXT 50
