MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,N100,MOST SHARES N100 ETF,       920.15,       939.89,       939.89,       922.00,       923.94,                 24731778.51,26755,2202,      1010.50,       499.20,NASDAQ100
N,EQ,NCPSESDL24,NIPPON INDIA- NIMFXX,       102.95,       103.04,       103.04,       103.01,       103.01,                     2678.32,26,5,       123.26,        99.91,NIFTY CPSE BOND PLUS SDL SEP 2024 50:50 INDEX
N,EQ,NETF,TATAAML - NETF,       165.28,       166.95,       166.95,       166.95,       166.95,                    19533.15,117,26,       168.87,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        62.75,        64.50,        64.50,        60.03,        63.34,                   697252.53,11090,177,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        33.89,        36.80,        36.80,        33.89,        34.93,                    40589.33,1158,71,        39.65,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        24.23,        24.23,        24.52,        24.20,        24.32,                 11218407.33,460551,1963,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.36,        25.00,        25.00,        22.00,        22.39,                  1616334.75,72263,190,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        78.00,        78.05,        79.00,        77.90,        78.90,                  6140460.83,78133,813,        79.96,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       139.44,       145.00,       152.00,       138.10,       143.98,                   203888.22,1427,126,       159.90,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        72.73,        77.00,        77.00,        71.00,        73.12,                   237825.24,3250,66,        85.00,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       146.52,       159.00,       159.00,       146.25,       147.78,                201185674.28,1362994,17494,       159.00,        81.00,NIFTY 50
N,EQ,NIFTYEES,EDELWEISS ETF - NIFTY 50,     17500.00,     17700.00,     17700.00,     17700.00,     17700.00,                    70800.00,4,4,     17910.00,      7500.90,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       161.49,       164.00,       164.00,       159.08,       164.00,                   130683.29,800,31,       182.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        18.80,        18.90,        19.50,        18.82,        19.15,                  2599036.53,136352,678,        28.40,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2171.90,      2178.20,      2199.00,      2175.20,      2178.00,                  2639676.00,1211,86,      2522.40,      1700.00,GOLD
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       242.89,       248.00,       248.00,       240.89,       243.25,                   571816.51,2340,82,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       168.26,       169.95,       170.83,       167.10,       170.29,                   444320.22,2611,48,       174.90,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       123.60,       124.89,       124.90,       122.30,       123.96,                   269511.19,2175,91,       127.68,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       203.40,       215.25,       215.25,       201.50,       203.00,                    83137.27,408,44,       241.70,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4473.80,      4481.50,      4521.95,      4481.50,      4486.65,                 34896125.70,7765,1140,      5135.75,      3450.60,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       142.90,       147.00,       151.00,       143.00,       143.90,                 12069307.73,83957,1452,       151.00,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       302.86,       308.50,       308.98,       304.20,       308.25,                164840803.45,535026,766,       330.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       332.19,       332.00,       336.45,       331.11,       333.81,                 11745677.57,35081,366,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       349.15,       349.05,       360.00,       348.50,       352.46,                   219981.58,624,66,       360.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       304.95,       314.09,       323.51,       306.00,       309.49,                    48212.07,156,28,       323.51,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       331.37,       341.31,       341.31,       330.00,       334.52,                   324343.46,969,39,       375.00,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1462.56,      1469.90,      1480.00,      1469.80,      1480.00,                   602251.22,409,63,      1480.00,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       500.00,       501.10,       506.62,       501.10,       506.22,                   382294.55,756,72,       506.62,       301.00,SENSEX
N,EQ,UTISXN50,UTIAMC - UTISXN50,       364.50,       375.43,       379.80,       368.40,       368.40,                     9652.54,26,13,       395.00,       190.67,BSE SENSEX NEXT 50
